idx,edit_dist,len_match,num_sub,pred_len,label_len,cluster_size,confidence
3214,3,True,28,110,110,5,0.8992220759391785
3216,4,True,44,110,110,4,0.8752745389938354
3227,3,True,14,110,110,4,0.8544926047325134
3231,18,True,52,110,110,2,0.6434639096260071
3237,2,True,18,110,110,2,0.8857387900352478
3238,4,True,22,110,110,3,0.8604158163070679
3239,7,True,55,110,110,8,0.8488997220993042
3241,6,True,31,110,110,5,0.8296411633491516
3244,15,True,46,110,110,2,0.7241625189781189
3245,4,True,55,110,110,4,0.8518874645233154
3246,5,True,26,110,110,11,0.8213364481925964
3256,4,True,48,110,110,3,0.7953424453735352
3257,14,True,54,110,110,1,0.6201218962669373
3258,3,True,28,110,110,1,0.6892623901367188
3259,14,True,34,110,110,1,0.6272620558738708
3262,2,True,10,110,110,8,0.8820805549621582
3273,2,True,2,110,110,6,0.9209864735603333
3274,6,True,45,110,110,9,0.7251482605934143
3277,7,True,28,110,110,2,0.7570031881332397
3284,1,True,1,110,110,6,0.8658895492553711
3296,2,True,22,110,110,6,0.9196197986602783
3297,10,True,28,110,110,2,0.7783746123313904
3302,2,True,9,110,110,5,0.8995293378829956
3307,2,True,47,110,110,7,0.8076211214065552
3314,1,True,1,110,110,6,0.9209505319595337
3315,1,True,1,110,110,5,0.9100003242492676
3317,7,True,42,110,110,2,0.7026554346084595
3318,1,True,1,110,110,4,0.8135539889335632
3320,5,True,37,110,110,2,0.7856031656265259
3321,3,True,55,110,110,3,0.8444353938102722
3323,2,True,16,110,110,3,0.9177173972129822
3325,2,True,16,110,110,4,0.8599648475646973
3326,4,True,35,110,110,8,0.8170130848884583
3330,1,True,1,110,110,3,0.9007402062416077
3334,2,True,2,110,110,3,0.9069183468818665
3335,1,True,1,110,110,7,0.9192364811897278
3340,1,True,1,110,110,4,0.906463086605072
3351,6,True,23,110,110,4,0.816199004650116
3352,1,True,1,110,110,5,0.9154181480407715
3353,1,True,1,110,110,10,0.9221293926239014
3360,1,True,1,110,110,16,0.9209101796150208
3363,2,True,9,110,110,5,0.9029309153556824
3365,2,True,2,110,110,1,0.705187976360321
3381,3,True,3,110,110,3,0.8722624182701111
3383,3,True,3,110,110,4,0.8977556824684143
3390,4,True,44,110,110,2,0.7611486315727234
3392,3,True,11,110,110,6,0.8456866145133972
3394,7,True,47,110,110,3,0.7878125309944153
3396,12,True,63,110,110,3,0.8015971779823303
3398,1,True,1,110,110,16,0.9085254073143005
3409,16,True,40,110,110,2,0.6825705170631409
3415,4,True,53,110,110,5,0.8373072743415833
3417,2,True,61,110,110,16,0.9116644263267517
3420,4,True,40,110,110,5,0.8040602207183838
3425,6,True,55,110,110,2,0.8550848960876465
3428,2,True,2,110,110,4,0.9064918756484985
3431,2,True,40,110,110,8,0.9074581265449524
3434,1,True,1,110,110,5,0.8658353686332703
3454,16,True,34,110,110,12,0.6963177919387817
3458,2,True,17,110,110,16,0.9067670106887817
3463,8,True,28,110,110,1,0.6634935140609741
3474,7,True,34,110,110,2,0.7829226851463318
3478,15,True,24,110,110,1,0.58208829164505
3490,2,True,29,110,110,6,0.9205154180526733
3492,9,True,12,110,110,2,0.7560650706291199
3498,2,True,27,110,110,14,0.8661371469497681
3500,14,True,51,110,110,3,0.7180337905883789
3505,2,True,12,110,110,8,0.9018804430961609
3509,4,True,16,110,110,2,0.7438886761665344
3511,1,True,1,110,110,8,0.918110191822052
3516,3,True,40,110,110,2,0.7954874038696289
